latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country,country_txt,attacktype
54.927953,-6.925873,1,3,8,1976,03/08/1976,Dungiven,Northern Ireland,603,United Kingdom,Assassination
54.077313,-6.608787,1,8,8,1976,08/08/1976,Crossmaglen,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,11,8,1976,11/08/1976,Londonderry,Northern Ireland,603,United Kingdom,Armed Assault
54.250039,-6.703625,2,16,8,1976,16/08/1976,Keady,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,18,8,1976,18/08/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,8,1976,19/08/1976,Finaghy,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,19,8,1976,19/08/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,26,8,1976,26/08/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,3,27,8,1976,27/08/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
43.696036,7.265592,1,28,8,1976,28/08/1976,Nice,Alpes-Maritimes,69,France,Bombing/Explosion
54.607712,-5.95621,1,31,8,1976,31/08/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
45.562846,8.058267,1,1,9,1976,01/09/1976,Biella,Piedmont,98,Italy,Assassination
54.607712,-5.95621,1,1,9,1976,01/09/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.515694,-6.055724,1,10,9,1976,10/09/1976,Lisburn,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,11,9,1976,11/09/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,15,9,1976,15/09/1976,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
53.1176,-7.330632,1,16,9,1976,16/09/1976,Mountmellick,Laoighis,96,Ireland,Bombing/Explosion
54.607712,-5.95621,1,17,9,1976,17/09/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,18,9,1976,18/09/1976,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,24,9,1976,24/09/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,24,9,1976,24/09/1976,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,2,25,9,1976,25/09/1976,Finaghy,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,25,9,1976,25/09/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.863117,-6.278343,1,27,9,1976,27/09/1976,Ballymena,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,4,1,10,1976,01/10/1976,Madrid,Madrid,185,Spain,Armed Assault
55.011562,-7.312045,1,3,10,1976,03/10/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
43.291618,-1.977903,4,4,10,1976,04/10/1976,Donostia-San Sebastian,Gipuzcoa,185,Spain,Assassination
54.607712,-5.95621,2,6,10,1976,06/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.951082,-6.558998,1,8,10,1976,08/10/1976,Kilrea,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,8,10,1976,08/10/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.863117,-6.278343,1,9,10,1976,09/10/1976,Ballymena,Northern Ireland,603,United Kingdom,Facility/Infrastructure Attack
54.863117,-6.278343,1,9,10,1976,09/10/1976,Ballymena,Northern Ireland,603,United Kingdom,Assassination
54.362965,-6.476626,1,11,10,1976,11/10/1976,Laurelvale,Northern Ireland,603,United Kingdom,Assassination
54.458619,-6.604468,2,13,10,1976,13/10/1976,Annaghmore,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,10,1976,13/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,3,16,10,1976,16/10/1976,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,17,10,1976,17/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,24,10,1976,24/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.347539,-6.656108,1,26,10,1976,26/10/1976,Armagh,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,28,10,1976,28/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.567616,-6.955809,1,28,10,1976,28/10/1976,Altmore,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,29,10,1976,29/10/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,10,1976,30/10/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,30,10,1976,30/10/1976,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,2,11,1976,02/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
41.400635,2.150913,1,3,11,1976,03/11/1976,Barcelona,Barcelona,185,Spain,Armed Assault
54.612605,-6.121082,1,3,11,1976,03/11/1976,Dundrod,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,3,11,1976,03/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,4,11,1976,04/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,5,11,1976,05/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.670632,-5.905026,1,6,11,1976,06/11/1976,Whiteabbey,Northern Ireland,603,United Kingdom,Assassination
54.770403,-6.673176,1,9,11,1976,09/11/1976,Desertmartin,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,11,11,1976,11/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.951082,-6.558998,1,11,11,1976,11/11/1976,Kilrea,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,11,1976,13/11/1976,Belfast,Northern Ireland,603,United Kingdom,Hostage Taking (Kidnapping)
54.463367,-6.328597,1,15,11,1976,15/11/1976,Lurgan,Northern Ireland,603,United Kingdom,Assassination
55.033131,-7.112556,1,15,11,1976,15/11/1976,Greysteel,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,18,11,1976,18/11/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
55.026391,-7.180483,1,22,11,1976,22/11/1976,Eglinton,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,23,11,1976,23/11/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,25,11,1976,25/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
41.492901,13.830566,1,26,11,1976,26/11/1976,Cassino,Lazio,98,Italy,Assassination
54.463367,-6.328597,1,27,11,1976,27/11/1976,Lurgan,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,27,11,1976,27/11/1976,Londonderry,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,30,11,1976,30/11/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.50853,-6.763131,1,3,12,1976,03/12/1976,Dungannon,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,5,12,1976,05/12/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,11,12,1976,11/12/1976,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,13,12,1976,13/12/1976,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
37.99749,23.762728,1,14,12,1976,14/12/1976,Athens,Attica,78,Greece,Assassination
41.890961,12.490069,1,14,12,1976,14/12/1976,Rome,Lazio,98,Italy,Assassination
54.42071,-6.443767,1,15,12,1976,15/12/1976,Portadown,Northern Ireland,603,United Kingdom,Assassination
54.42071,-6.443767,1,15,12,1976,15/12/1976,Portadown,Northern Ireland,603,United Kingdom,Bombing/Explosion
45.535858,9.238889,1,16,12,1976,16/12/1976,Sesto San Giovanni,Lombardy,98,Italy,Assassination
45.539838,10.222956,1,16,12,1976,16/12/1976,Brescia,Lombardy,98,Italy,Bombing/Explosion
40.465595,-3.696263,1,20,12,1976,20/12/1976,Madrid,Madrid,185,Spain,Armed Assault
54.607712,-5.95621,1,20,12,1976,20/12/1976,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.842824,-6.667731,1,22,12,1976,22/12/1976,Maghera,Northern Ireland,603,United Kingdom,Bombing/Explosion
43.066466,-2.489145,1,0,1,1977,31/12/1976,Arrasate,Gipuzcoa,185,Spain,Assassination
54.077313,-6.608787,1,1,1,1977,01/01/1977,Crossmaglen,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,1,1,1977,01/01/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.077313,-6.608787,1,1,1,1977,01/01/1977,Crossmaglen,Northern Ireland,603,United Kingdom,Armed Assault
48.856644,2.34233,1,4,1,1977,04/01/1977,Paris,Paris,69,France,Assassination
54.184008,-7.360209,1,9,1,1977,09/01/1977,Newtownbutler,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,11,1,1977,11/01/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.874117,-6.469736,1,14,1,1977,14/01/1977,Portglenone,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,1,1977,21/01/1977,Belfast,Northern Ireland,603,United Kingdom,Facility/Infrastructure Attack
54.706718,-7.592867,1,21,1,1977,21/01/1977,Castlederg,Northern Ireland,603,United Kingdom,Assassination
48.208174,16.373819,1,22,1,1977,22/01/1977,Vienna,Vienna,15,Austria,Bombing/Explosion
54.607712,-5.95621,2,22,1,1977,22/01/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,23,1,1977,23/01/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,9,24,1,1977,24/01/1977,Madrid,Madrid,185,Spain,Armed Assault
55.011562,-7.312045,1,27,1,1977,27/01/1977,Londonderry,Northern Ireland,603,United Kingdom,Assassination
40.465595,-3.696263,2,28,1,1977,28/01/1977,Madrid,Madrid,185,Spain,Armed Assault
40.465595,-3.696263,1,29,1,1977,29/01/1977,Madrid,Madrid,185,Spain,Armed Assault
40.465595,-3.696263,2,29,1,1977,29/01/1977,Madrid,Madrid,185,Spain,Armed Assault
54.607712,-5.95621,1,31,1,1977,31/01/1977,Belfast,Northern Ireland,603,United Kingdom,Unknown
54.607712,-5.95621,1,3,2,1977,03/02/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,3,2,1977,03/02/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.373521,-6.359509,1,5,2,1977,05/02/1977,Gilford,Northern Ireland,603,United Kingdom,Armed Assault
41.400635,2.150913,1,11,2,1977,11/02/1977,Barcelona,Barcelona,185,Spain,Assassination
54.999061,-6.332559,1,12,2,1977,12/02/1977,Cloughmills,Northern Ireland,603,United Kingdom,Assassination
41.890961,12.490069,1,13,2,1977,13/02/1977,Rome,Lazio,98,Italy,Armed Assault
54.607712,-5.95621,1,19,2,1977,19/02/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,23,2,1977,23/02/1977,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.463367,-6.328597,1,24,2,1977,24/02/1977,Lurgan,Northern Ireland,603,United Kingdom,Armed Assault
55.080775,-6.064046,1,25,2,1977,25/02/1977,Cushendall,Northern Ireland,603,United Kingdom,Assassination
54.183052,-6.341388,1,26,2,1977,26/02/1977,Newry,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,27,2,1977,27/02/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,27,2,1977,27/02/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,2,3,1977,02/03/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,2,3,3,1977,03/03/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.536706,-6.70361,1,4,3,1977,04/03/1977,Coalisland,Northern Ireland,603,United Kingdom,Armed Assault
54.446968,-6.39292,1,7,3,1977,07/03/1977,Craigavon,Northern Ireland,603,United Kingdom,Armed Assault
54.351322,-6.837455,1,9,3,1977,09/03/1977,Caledon,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,10,3,1977,10/03/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
45.072731,7.679541,1,12,3,1977,12/03/1977,Turin,Piedmont,98,Italy,Assassination
54.253718,-7.44106,1,13,3,1977,13/03/1977,Lisnaskea,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,14,3,1977,14/03/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.808212,-6.518968,1,15,3,1977,15/03/1977,Bellaghy,Northern Ireland,603,United Kingdom,Assassination
54.811424,-6.705117,1,16,3,1977,16/03/1977,Tobermore,Northern Ireland,603,United Kingdom,Armed Assault
54.536706,-6.70361,1,16,3,1977,16/03/1977,Coalisland,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,17,3,1977,17/03/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.42071,-6.443767,1,19,3,1977,19/03/1977,Portadown,Northern Ireland,603,United Kingdom,Assassination
41.890961,12.490069,1,23,3,1977,23/03/1977,Rome,Lazio,98,Italy,Assassination
54.69212,-5.863265,1,25,3,1977,25/03/1977,Greenisland,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.75188,-6.461351,1,28,3,1977,28/03/1977,Toome,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,30,3,1977,30/03/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.081638,-6.448779,1,2,4,1977,02/04/1977,Forkhill,Northern Ireland,603,United Kingdom,Armed Assault
54.482055,-8.088244,1,4,4,1977,04/04/1977,Belleek,Northern Ireland,603,United Kingdom,Bombing/Explosion
55.011562,-7.312045,1,6,4,1977,06/04/1977,Londonderry,Northern Ireland,603,United Kingdom,Assassination
49.008085,8.403756,3,7,4,1977,07/04/1977,Karlsruhe,Baden-Wurttemberg,362,West Germany (FRG),Assassination
54.692009,-6.6703,2,8,4,1977,08/04/1977,Moneymore,Northern Ireland,603,United Kingdom,Armed Assault
51.504387,-0.140041,3,10,4,1977,10/04/1977,London,England,603,United Kingdom,Assassination
54.607712,-5.95621,1,10,4,1977,10/04/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,10,4,1977,10/04/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.011562,-7.312045,1,15,4,1977,15/04/1977,Londonderry,Northern Ireland,603,United Kingdom,Assassination
54.863117,-6.278343,1,19,4,1977,19/04/1977,Ballymena,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,2,20,4,1977,20/04/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.607712,-5.95621,1,21,4,1977,21/04/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.446968,-6.39292,1,23,4,1977,23/04/1977,Craigavon,Northern Ireland,603,United Kingdom,Armed Assault
45.072731,7.679541,1,27,4,1977,27/04/1977,Turin,Piedmont,98,Italy,Assassination
43.136978,-2.073914,1,29,4,1977,29/04/1977,Tolosa,Gipuzcoa,185,Spain,Assassination
43.136978,-2.073914,1,29,4,1977,29/04/1977,Tolosa,Gipuzcoa,185,Spain,Armed Assault
54.50853,-6.763131,1,29,4,1977,29/04/1977,Dungannon,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,3,5,1977,03/05/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,5,5,1977,05/05/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,8,5,1977,08/05/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,10,5,1977,10/05/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,10,5,1977,10/05/1977,Belfast,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.684823,-5.965868,1,10,5,1977,10/05/1977,Newtownabbey,Northern Ireland,603,United Kingdom,Bombing/Explosion
54.238631,-7.170908,1,12,5,1977,12/05/1977,Rosslea,Northern Ireland,603,United Kingdom,Assassination
54.098791,-6.415128,1,14,5,1977,14/05/1977,Drumintee,Northern Ireland,603,United Kingdom,Assassination
43.291618,-1.977903,1,18,5,1977,18/05/1977,Donostia-San Sebastian,Gipuzcoa,185,Spain,Assassination
43.34872,-3.010091,1,20,5,1977,20/05/1977,Algorta,Biscay,185,Spain,Hostage Taking (Kidnapping)
54.411953,-6.745731,1,20,5,1977,20/05/1977,Benburb,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,21,5,1977,21/05/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
53.076694,6.617635,8,23,5,1977,23/05/1977,Tynaarlo,Drenthe,142,Netherlands,Armed Assault
54.607712,-5.95621,1,30,5,1977,30/05/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.6197,-6.50612,3,2,6,1977,02/06/1977,Ardboe,Northern Ireland,603,United Kingdom,Armed Assault
41.400635,2.150913,2,4,6,1977,04/06/1977,Barcelona,Barcelona,185,Spain,Assassination
41.400635,2.150913,2,4,6,1977,04/06/1977,Barcelona,Barcelona,185,Spain,Armed Assault
54.607712,-5.95621,1,8,6,1977,08/06/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
41.890961,12.490069,1,9,6,1977,09/06/1977,Rome,Lazio,98,Italy,Assassination
46.054644,14.50433,1,20,6,1977,20/06/1977,Ljubljana,Slovenia,235,Yugoslavia,Bombing/Explosion
43.93215,10.918511,1,22,6,1977,22/06/1977,Pistoia,Tuscany,98,Italy,Assassination
54.607712,-5.95621,1,22,6,1977,22/06/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,2,29,6,1977,29/06/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
43.768732,11.256901,1,30,6,1977,30/06/1977,Florence,Tuscany,98,Italy,Bombing/Explosion
41.462292,15.544746,1,5,7,1977,05/07/1977,Foggia,Apulia,98,Italy,Hostage Taking (Kidnapping)
54.414416,-6.976641,1,6,7,1977,06/07/1977,Aughnacloy,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,15,7,1977,15/07/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
55.071136,-6.513154,1,22,7,1977,22/07/1977,Ballymoney,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,27,7,1977,27/07/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
50.11797,8.644191,1,30,7,1977,30/07/1977,Frankfurt,Hesse,362,West Germany (FRG),Hostage Taking (Kidnapping)
54.607712,-5.95621,1,9,8,1977,09/08/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,12,8,1977,12/08/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
41.890961,12.490069,1,13,8,1977,13/08/1977,Rome,Lazio,98,Italy,Assassination
41.890961,12.490069,2,23,8,1977,23/08/1977,ROme,Lazio,98,Italy,Armed Assault
49.008085,8.403756,1,25,8,1977,25/08/1977,Karlsruhe,Baden-Wurttemberg,362,West Germany (FRG),Assassination
54.607712,-5.95621,1,28,8,1977,28/08/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,31,8,1977,31/08/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
50.940664,6.959912,1,5,9,1977,05/09/1977,Cologne,North Rhine-Westphalia,362,West Germany (FRG),Hostage Taking (Kidnapping)
53.361675,-6.245485,1,7,9,1977,07/09/1977,Dublin,Dublin,96,Ireland,Assassination
54.607712,-5.95621,1,8,9,1977,08/09/1977,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
54.607712,-5.95621,1,8,9,1977,08/09/1977,Belfast,Northern Ireland,603,United Kingdom,Assassination
43.580418,7.125102,1,13,9,1977,13/09/1977,Antibes,Alpes-Maritimes,69,France,Assassination
54.717441,-7.232568,1,13,9,1977,13/09/1977,Gortin,Northern Ireland,603,United Kingdom,Assassination
54.450971,-6.79434,1,18,9,1977,18/09/1977,Eglish,Northern Ireland,603,United Kingdom,Assassination
41.400635,2.150913,1,20,9,1977,20/09/1977,Barcelona,Barcelona,185,Spain,Bombing/Explosion
40.465595,-3.696263,1,20,9,1977,20/09/1977,Madrid,Madrid,185,Spain,Bombing/Explosion
52.090142,5.109665,1,22,9,1977,22/09/1977,Utrecht,Utrecht,142,Netherlands,Armed Assault
46.066712,11.119059,2,27,9,1977,27/09/1977,Trento,Trentino-South Tyrol,98,Italy,Armed Assault
40.465595,-3.696263,1,28,9,1977,28/09/1977,Madrid,Madrid,185,Spain,Assassination
