latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country_txt,region_txt,attacktype
54.131402,-6.586387,1,27,7,1988,27/07/1988,Cullyhanna,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
51.504387,-0.140041,1,2,8,1988,02/08/1988,London,England,United Kingdom,Western Europe,Bombing/Explosion
54.515694,-6.055724,1,2,8,1988,02/08/1988,Lisburn,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.515694,-6.055724,1,3,8,1988,03/08/1988,Lisburn,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,3,8,1988,03/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.645861,-6.745149,1,3,8,1988,03/08/1988,Cookstown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.482055,-8.088244,2,4,8,1988,04/08/1988,Belleek,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,9,8,1988,09/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,10,8,1988,10/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
55.129345,-6.663439,1,10,8,1988,10/08/1988,Coleraine,Northern Ireland,United Kingdom,Western Europe,Assassination
54.819164,-7.467909,1,10,8,1988,10/08/1988,Strabane,Northern Ireland,United Kingdom,Western Europe,Armed Assault
51.215016,2.928799,1,12,8,1988,12/08/1988,Ostend,Flanders,Belgium,Western Europe,Assassination
54.607712,-5.95621,1,17,8,1988,17/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1988,18/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,18,8,1988,18/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.600305,-7.298402,8,20,8,1988,20/08/1988,Omagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
42.669927,-2.030906,2,22,8,1988,22/08/1988,Estella,Navarre,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,22,8,1988,22/08/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.600305,-7.298402,3,30,8,1988,30/08/1988,Omagh,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.011562,-7.312045,3,31,8,1988,31/08/1988,Londonderry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,7,9,1988,07/09/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,9,9,1988,09/09/1988,Finaghy,Northern Ireland,United Kingdom,Western Europe,Assassination
43.169068,-2.632655,2,10,9,1988,10/09/1988,Durango,Basque Country,Spain,Western Europe,Assassination
43.152273,-2.641978,2,10,9,1988,10/09/1988,Izurtza,Basque Country,Spain,Western Europe,Armed Assault
43.3282,-3.031509,1,17,9,1988,17/09/1988,Santurce,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,22,9,1988,22/09/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,23,9,1988,23/09/1988,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Armed Assault
54.347539,-6.656108,1,27,9,1988,27/09/1988,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,3,10,1988,03/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,4,10,1988,04/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
40.465595,-3.696263,1,4,10,1988,04/10/1988,Madrid,Madrid,Spain,Western Europe,Assassination
43.258434,-2.921819,1,7,10,1988,07/10/1988,Bilbao,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,12,10,1988,12/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,2,16,10,1988,16/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
42.815372,-1.653616,1,16,10,1988,16/10/1988,Pamplona,Navarre,Spain,Western Europe,Bombing/Explosion
43.054361,-2.333641,1,17,10,1988,17/10/1988,Legazpi,Basque Country,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,17,10,1988,17/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
56.112825,-3.160727,1,20,10,1988,20/10/1988,Kirkcaldy,Scotland,United Kingdom,Western Europe,Assassination
54.345417,-7.636355,1,27,10,1988,27/10/1988,Enniskillen,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,10,1988,27/10/1988,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,1,4,11,1988,04/11/1988,Bilbao,Basque Country,Spain,Western Europe,Assassination
41.400635,2.150913,1,7,11,1988,07/11/1988,Barcelona,Catalonia,Spain,Western Europe,Assassination
37.99749,23.762728,1,12,11,1988,12/11/1988,Athens,Attica,Greece,Western Europe,Bombing/Explosion
54.706718,-7.592867,1,21,11,1988,21/11/1988,Castlederg,Northern Ireland,United Kingdom,Western Europe,Armed Assault
40.465595,-3.696263,2,22,11,1988,22/11/1988,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
54.411953,-6.745731,2,24,11,1988,24/11/1988,Benburb,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.647865,-6.618718,1,24,11,1988,24/11/1988,Coagh,Northern Ireland,United Kingdom,Western Europe,Assassination
38.725299,-9.150036,1,13,12,1988,13/12/1988,Lisbon,Lisbon,Portugal,Western Europe,Bombing/Explosion
54.42071,-6.443767,1,13,12,1988,13/12/1988,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.328629,-5.716669,1,16,12,1988,16/12/1988,Downpatrick,Northern Ireland,United Kingdom,Western Europe,Assassination
43.18418,-2.473289,1,18,12,1988,18/12/1988,Eibar,Basque Country,Spain,Western Europe,Bombing/Explosion
43.663739,7.14882,1,19,12,1988,19/12/1988,Cagnes-sur-mer,Provence-Alpes-Cote d'Azur,France,Western Europe,Bombing/Explosion
43.18418,-2.473289,1,19,12,1988,19/12/1988,Eibar,Basque Country,Spain,Western Europe,Bombing/Explosion
55.120154,-3.355942,270,21,12,1988,21/12/1988,Lockerbie,Scotland,United Kingdom,Western Europe,Bombing/Explosion
43.280364,-2.171588,1,22,12,1988,22/12/1988,Zarauz,Basque Country,Spain,Western Europe,Assassination
54.577043,-8.126228,1,15,1,1989,15/01/1989,Ballintra,Donegal,Ireland,Western Europe,Assassination
54.607712,-5.95621,1,18,1,1989,18/01/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
37.99749,23.762728,1,23,1,1989,23/01/1989,Athens,Attica,Greece,Western Europe,Assassination
54.515694,-6.055724,1,25,1,1989,25/01/1989,Lisburn,Northern Ireland,United Kingdom,Western Europe,Assassination
54.788077,-7.47303,1,28,1,1989,28/01/1989,Sion Mills,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,31,1,1989,31/01/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.370873,-8.395835,1,2,2,1989,02/02/1989,A Coruna district,Galicia,Spain,Western Europe,Armed Assault
48.856644,2.34233,1,7,2,1989,07/02/1989,Paris,Ile-de-France,France,Western Europe,Assassination
54.607712,-5.95621,1,9,2,1989,09/02/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,2,1989,12/02/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
53.361675,-6.245485,1,14,2,1989,14/02/1989,Dublin,Dublin,Ireland,Western Europe,Assassination
55.011562,-7.312045,1,22,2,1989,22/02/1989,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,2,1989,26/02/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,26,2,1989,26/02/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.6477,-6.6184,3,7,3,1989,07/03/1989,Coagh,Northern Ireland,United Kingdom,Western Europe,Armed Assault
55.011562,-7.312045,2,8,3,1989,08/03/1989,Londonderry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.011562,-7.312045,2,8,3,1989,08/03/1989,Londonderry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
,,1,10,3,1989,10/03/1989,Unknown,Unknown,Greece,Western Europe,Assassination
54.607712,-5.95621,1,10,3,1989,10/03/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
42.880447,-8.546303,2,10,3,1989,10/03/1989,Santiago de Compostela,Galicia,Spain,Western Europe,Assassination
55.011562,-7.312045,1,13,3,1989,13/03/1989,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
54.50853,-6.763131,1,14,3,1989,14/03/1989,Dungannon,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,16,3,1989,16/03/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,3,1989,19/03/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.088462,-6.37122,2,20,3,1989,20/03/1989,Jonesborough,Northern Ireland,United Kingdom,Western Europe,Assassination
50.836426,4.367415,2,30,3,1989,30/03/1989,Brussels,Brussels,Belgium,Western Europe,Assassination
55.071136,-6.513154,1,4,4,1989,04/04/1989,Ballymoney,Northern Ireland,United Kingdom,Western Europe,Assassination
43.325239,-3.011475,1,12,4,1989,12/04/1989,Las Arenas,Basque Country,Spain,Western Europe,Assassination
54.102813,-6.259412,1,12,4,1989,12/04/1989,Warrenpoint,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,22,4,1989,22/04/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,1,25,4,1989,25/04/1989,Bilbao,Basque Country,Spain,Western Europe,Assassination
54.411142,-6.600146,1,4,5,1989,04/05/1989,Loughgall,Northern Ireland,United Kingdom,Western Europe,Assassination
54.411142,-6.600146,1,4,5,1989,04/05/1989,Loughgall,Northern Ireland,United Kingdom,Western Europe,Assassination
54.077313,-6.608787,1,4,5,1989,04/05/1989,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.101529,-6.526442,1,4,5,1989,04/05/1989,Silverbridge,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.481663,-3.364136,2,9,5,1989,09/05/1989,Alcala de Henares,Madrid,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,15,5,1989,15/05/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,3,24,5,1989,24/05/1989,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
43.258434,-2.921819,3,24,5,1989,24/05/1989,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
50.836426,4.367415,1,20,6,1989,20/06/1989,Brussels,Brussels,Belgium,Western Europe,Assassination
54.607712,-5.95621,1,25,6,1989,25/06/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.819164,-7.467909,1,27,6,1989,27/06/1989,Strabane,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,29,6,1989,29/06/1989,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.981084,-6.682382,1,1,7,1989,01/07/1989,Garvagh,Northern Ireland,United Kingdom,Western Europe,Assassination
52.372068,9.735686,1,1,7,1989,01/07/1989,Hanover,Lower Saxony,West Germany (FRG),Western Europe,Assassination
48.208174,16.373819,3,14,7,1989,14/07/1989,Vienna,Vienna,Austria,Western Europe,Assassination
53.993847,-6.396594,1,16,7,1989,16/07/1989,Dundalk,Louth,Ireland,Western Europe,Hostage Taking (Kidnapping)
40.465595,-3.696263,2,19,7,1989,19/07/1989,Madrid,Madrid,Spain,Western Europe,Armed Assault
43.296482,5.36978,1,27,7,1989,27/07/1989,Marseilles,Provence-Alpes-Cote d'Azur,France,Western Europe,Bombing/Explosion
43.258434,-2.921819,2,29,7,1989,29/07/1989,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
51.504387,-0.140041,1,4,8,1989,04/08/1989,London,England,United Kingdom,Western Europe,Assassination
37.501265,-3.672423,1,11,8,1989,11/08/1989,Montillana,Andalusia,Spain,Western Europe,Assassination
54.238079,-6.161199,1,23,8,1989,23/08/1989,Rathfriland,Northern Ireland,United Kingdom,Western Europe,Assassination
34.917861,33.633003,1,27,8,1989,27/08/1989,Larnaca,Larnaca,Cyprus,Western Europe,Assassination
54.607712,-5.95621,1,2,9,1989,02/09/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,2,9,1989,02/09/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
51.534471,7.685883,1,7,9,1989,07/09/1989,Unna,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
54.951082,-6.558998,1,9,9,1989,09/09/1989,Kilrea,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,1,12,9,1989,12/09/1989,Bilbao,Basque Country,Spain,Western Europe,Assassination
43.258434,-2.921819,1,12,9,1989,12/09/1989,Bilbao,Basque Country,Spain,Western Europe,Assassination
54.536706,-6.70361,1,16,9,1989,16/09/1989,Coalisland,Northern Ireland,United Kingdom,Western Europe,Assassination
43.311307,-1.900896,1,20,9,1989,20/09/1989,Renteria,Basque Country,Spain,Western Europe,Assassination
51.22181,1.402734,11,22,9,1989,22/09/1989,Deal,England,United Kingdom,Western Europe,Bombing/Explosion
37.99749,23.762728,1,26,9,1989,26/09/1989,Athens,Attica,Greece,Western Europe,Assassination
43.338233,-1.789272,1,29,9,1989,29/09/1989,Irun,Basque Country,Spain,Western Europe,Bombing/Explosion
50.836426,4.367415,1,4,10,1989,04/10/1989,Brussels,Brussels,Belgium,Western Europe,Assassination
54.607712,-5.95621,1,4,10,1989,04/10/1989,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,7,10,1989,07/10/1989,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
44.912998,-0.243985,1,7,10,1989,07/10/1989,Libourne,Aquitaine,France,Western Europe,Hostage Taking (Kidnapping)
54.515694,-6.055724,1,8,10,1989,08/10/1989,Lisburn,Northern Ireland,United Kingdom,Western Europe,Assassination
54.463367,-6.328597,1,8,10,1989,08/10/1989,Lurgan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.467377,-6.261373,1,18,10,1989,18/10/1989,Magheralin,Northern Ireland,United Kingdom,Western Europe,Assassination
54.482055,-8.088244,1,20,10,1989,20/10/1989,Belleek,Northern Ireland,United Kingdom,Western Europe,Armed Assault
39.107891,26.555374,1,21,10,1989,21/10/1989,Mitilini,North Aegean,Greece,Western Europe,Bombing/Explosion
51.124707,6.19314,2,26,10,1989,26/10/1989,Wildenrath,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
38.725299,-9.150036,1,28,10,1989,28/10/1989,Lisbon,Lisbon,Portugal,Western Europe,Assassination
54.543446,-6.039963,1,6,11,1989,06/11/1989,Derriaghy,Northern Ireland,United Kingdom,Western Europe,Assassination
43.325239,-3.011475,1,6,11,1989,06/11/1989,Las Arenas,Basque Country,Spain,Western Europe,Assassination
54.462837,-7.026944,1,15,11,1989,15/11/1989,Ballygawley,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,1,15,11,1989,15/11/1989,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
54.347539,-6.656108,1,17,11,1989,17/11/1989,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
40.465595,-3.696263,1,17,11,1989,17/11/1989,Madrid,Madrid,Spain,Western Europe,Assassination
54.180913,-6.229722,3,18,11,1989,18/11/1989,Mayobridge,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.465595,-3.696263,1,20,11,1989,20/11/1989,Madrid,Madrid,Spain,Western Europe,Assassination
54.6197,-6.50612,2,29,11,1989,29/11/1989,Ardboe,Northern Ireland,United Kingdom,Western Europe,Armed Assault
50.22715,8.61592,1,30,11,1989,30/11/1989,Bad Homburg,Hesse,West Germany (FRG),Western Europe,Assassination
54.238631,-7.170908,2,13,12,1989,13/12/1989,Rosslea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
41.330476,2.093149,1,18,12,1989,18/12/1989,Prat de Llobregat,Catalonia,Spain,Western Europe,Assassination
54.607712,-5.95621,1,2,1,1990,02/01/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.755402,-6.606029,1,3,1,1990,03/01/1990,Magherafelt,Northern Ireland,United Kingdom,Western Europe,Assassination
54.463367,-6.328597,1,6,1,1990,06/01/1990,Lurgan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.706718,-7.592867,1,9,1,1990,09/01/1990,Castlederg,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,1,23,1,1990,23/01/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,28,1,1990,28/01/1990,Londonderry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.230556,-2.845833,1,30,1,1990,30/01/1990,Galdacano,Basque Country,Spain,Western Europe,Assassination
37.99749,23.762728,1,19,2,1990,19/02/1990,Athens,Attica,Greece,Western Europe,Assassination
50.836426,4.367415,1,25,2,1990,25/02/1990,Brussels,Brussels,Belgium,Western Europe,Assassination
54.542956,-6.926293,2,0,3,1990,28/02/1990,Cappagh,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.463367,-6.328597,1,7,3,1990,07/03/1990,Lurgan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.530715,-6.811011,1,8,3,1990,08/03/1990,Donaghmore,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,10,3,1990,10/03/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,13,3,1990,13/03/1990,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,21,3,1990,21/03/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
50.836426,4.367415,1,23,3,1990,23/03/1990,Brussels,Brussels,Belgium,Western Europe,Assassination
41.656285,-0.876533,1,27,3,1990,27/03/1990,Zaragoza,Aragon,Spain,Western Europe,Assassination
54.347539,-6.656108,1,28,3,1990,28/03/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
35.329197,25.138667,1,1,4,1990,01/04/1990,Iraklion,Crete,Greece,Western Europe,Armed Assault
54.607712,-5.95621,1,4,4,1990,04/04/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.32412,-1.929857,1,4,4,1990,04/04/1990,Pasajes,Basque Country,Spain,Western Europe,Assassination
54.328629,-5.716669,4,9,4,1990,09/04/1990,Downpatrick,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.183052,-6.341388,1,15,4,1990,15/04/1990,Newry,Northern Ireland,United Kingdom,Western Europe,Assassination
46.3172,6.19385,1,24,4,1990,24/04/1990,Coppet,Vaud,Switzerland,Western Europe,Assassination
54.607712,-5.95621,1,25,4,1990,25/04/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,25,4,1990,25/04/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.063074,-6.006978,1,27,4,1990,27/04/1990,Kilkeel,Northern Ireland,United Kingdom,Western Europe,Assassination
54.131402,-6.586387,1,5,5,1990,05/05/1990,Cullyhanna,Northern Ireland,United Kingdom,Western Europe,Assassination
51.504387,-0.140041,1,16,5,1990,16/05/1990,London,England,United Kingdom,Western Europe,Bombing/Explosion
39.470239,-0.376805,1,18,5,1990,18/05/1990,Valencia,Valencia,Spain,Western Europe,Assassination
51.192442,5.994695,2,27,5,1990,27/05/1990,Roermond,Limburg,Netherlands,Western Europe,Assassination
52.683556,-1.822359,1,1,6,1990,01/06/1990,Lichfield,England,United Kingdom,Western Europe,Assassination
51.512054,7.463573,1,2,6,1990,02/06/1990,Dortmund,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
42.815372,-1.653616,1,3,6,1990,03/06/1990,Pamplona,Navarre,Spain,Western Europe,Assassination
54.42071,-6.443767,1,4,6,1990,04/06/1990,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,5,6,1990,05/06/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,2,6,6,1990,06/06/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.183052,-6.341388,1,12,6,1990,12/06/1990,Newry,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,13,6,1990,13/06/1990,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
41.652943,-4.728381,1,15,6,1990,15/06/1990,Valladolid,Castile and Leon,Spain,Western Europe,Assassination
42.695391,-1.676069,3,26,6,1990,26/06/1990,Unknown,Navarre,Spain,Western Europe,Armed Assault
43.291618,-1.977903,1,28,6,1990,28/06/1990,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,2,30,6,1990,30/06/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,14,7,1990,14/07/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,15,7,1990,15/07/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,3,24,7,1990,24/07/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.347539,-6.656108,4,25,7,1990,25/07/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
50.827162,0.292498,1,30,7,1990,30/07/1990,Hankham,England,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,31,7,1990,31/07/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.706718,-7.592867,1,18,8,1990,18/08/1990,Castlederg,Northern Ireland,United Kingdom,Western Europe,Assassination
43.353607,-2.907457,1,21,8,1990,21/08/1990,Elizalde,Basque Country,Spain,Western Europe,Bombing/Explosion
43.258434,-2.921819,2,2,9,1990,02/09/1990,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
59.616462,16.551516,1,6,9,1990,06/09/1990,Vasteras,Vastmanland,Sweden,Western Europe,Assassination
54.607712,-5.95621,1,7,9,1990,07/09/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.673252,-7.627484,1,15,9,1990,15/09/1990,Killen,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
54.515694,-6.055724,1,23,9,1990,23/09/1990,Lisburn,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,1,23,9,1990,23/09/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,1,6,10,1990,06/10/1990,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
43.40443,-2.950102,1,6,10,1990,06/10/1990,Plentzia,Basque Country,Spain,Western Europe,Assassination
42.880447,-8.546303,3,11,10,1990,11/10/1990,Santiago de Compostela,Galicia,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,13,10,1990,13/10/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,16,10,1990,16/10/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,16,10,1990,16/10/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.819164,-7.467909,1,20,10,1990,20/10/1990,Strabane,Northern Ireland,United Kingdom,Western Europe,Assassination
48.856644,2.34233,1,23,10,1990,23/10/1990,Paris,Ile-de-France,France,Western Europe,Assassination
54.607712,-5.95621,1,23,10,1990,23/10/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.50853,-6.763131,1,24,10,1990,24/10/1990,Dungannon,Northern Ireland,United Kingdom,Western Europe,Assassination
54.183052,-6.341388,1,24,10,1990,24/10/1990,Newry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
55.033471,-7.357761,5,24,10,1990,24/10/1990,Coshquin,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,25,10,1990,25/10/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.645861,-6.745149,1,26,10,1990,26/10/1990,Cookstown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.645861,-6.745149,1,2,11,1990,02/11/1990,Cookstown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,7,11,1990,07/11/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.577389,-6.677339,1,8,11,1990,08/11/1990,Stewartstown,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.708191,-6.532497,4,10,11,1990,10/11/1990,Ballyronan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.787715,-6.492314,1,13,11,1990,13/11/1990,Unknown,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.3282,-3.031509,2,18,11,1990,18/11/1990,Santurce,Basque Country,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,29,11,1990,29/11/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.951082,-6.558998,1,1,12,1990,01/12/1990,Kilrea,Northern Ireland,United Kingdom,Western Europe,Assassination
54.842824,-6.667731,1,3,12,1990,03/12/1990,Maghera,Northern Ireland,United Kingdom,Western Europe,Assassination
41.54862,2.107421,8,8,12,1990,08/12/1990,Sabadell,Catalonia,Spain,Western Europe,Bombing/Explosion
43.291618,-1.977903,1,13,12,1990,13/12/1990,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
43.220496,-2.733236,1,14,12,1990,14/12/1990,Amorebieta,Basque Country,Spain,Western Europe,Assassination
43.220496,-2.733236,1,14,12,1990,14/12/1990,Amorebieta,Basque Country,Spain,Western Europe,Bombing/Explosion
41.930607,8.742907,1,19,12,1990,19/12/1990,Ajaccio,Corsica,France,Western Europe,Assassination
54.463367,-6.328597,1,19,12,1990,19/12/1990,Lurgan,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,20,12,1990,20/12/1990,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
42.358518,9.164956,1,31,12,1990,31/12/1990,Soveria,Corsica,France,Western Europe,Assassination
43.258434,-2.921819,3,8,1,1991,08/01/1991,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
43.258434,-2.921819,1,9,1,1991,09/01/1991,Bilbao,Basque Country,Spain,Western Europe,Assassination
37.99749,23.762728,4,10,1,1991,10/01/1991,Athens,Attica,Greece,Western Europe,Facility/Infrastructure Attack
43.291618,-1.977903,1,10,1,1991,10/01/1991,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,21,1,1991,21/01/1991,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,27,1,1991,27/01/1991,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
51.504387,-0.140041,1,18,2,1991,18/02/1991,London,England,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,24,2,1991,24/02/1991,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.347539,-6.656108,2,1,3,1991,01/03/1991,Armagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
