latitude,longitude,capacity,iday,imonth,iyear,date,city,region_txt,provstate,country_txt,attacktype
33.07835,44.254719,2,21,9,2015,42268,Yusufiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.669689,44.381317,3,21,9,2015,42268,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Armed Assault
37.248723,42.471501,1,21,9,2015,42268,Silopi,Middle East & North Africa,Sirnak,Turkey,Armed Assault
33.303566,44.371773,11,21,9,2015,42268,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
36.847954,40.070618,3,21,9,2015,42268,Ras al-Ain,Middle East & North Africa,Al Hasakah,Syria,Bombing/Explosion
33.303566,44.371773,1,21,9,2015,42268,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,21,9,2015,42268,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,21,9,2015,42268,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
32.982933,44.361595,2,21,9,2015,42268,Latifiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
36.847954,40.070618,3,21,9,2015,42268,Ras al-Ain,Middle East & North Africa,Al Hasakah,Syria,Bombing/Explosion
31.530243,35.094162,1,22,9,2015,42269,Hebron,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
33.303566,44.371773,1,22,9,2015,42269,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,22,9,2015,42269,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.74324,44.623825,1,22,9,2015,42269,Baqubah,Middle East & North Africa,Diyala,Iraq,Armed Assault
33.864799,42.536385,4,22,9,2015,42269,Al-Baghdadi,Middle East & North Africa,Al Anbar,Iraq,Unknown
34.928401,43.461612,4,22,9,2015,42269,Baiji,Middle East & North Africa,Saladin,Iraq,Facility/Infrastructure Attack
30.757133,20.237541,1,22,9,2015,42269,Ajdabiya,Middle East & North Africa,Wahat,Libya,Armed Assault
33.693947,45.067425,1,23,9,2015,42270,Balad Ruz,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.375759,44.702866,1,23,9,2015,42270,Nahrawan,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.303566,44.371773,1,23,9,2015,42270,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,23,9,2015,42270,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.92485,43.491413,7,23,9,2015,42270,Baiji,Middle East & North Africa,Saladin,Iraq,Unknown
33.303566,44.371773,2,23,9,2015,42270,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.79813,43.294178,1,23,9,2015,42270,Qayyarah,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
33.693947,45.067425,5,23,9,2015,42270,Balad Ruz,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.436008,43.961858,4,23,9,2015,42270,Karma,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
38.141225,41.012807,1,23,9,2015,42270,Silvan district,Middle East & North Africa,Diyarbakir,Turkey,Armed Assault
35.79813,43.294178,1,23,9,2015,42270,Qayyarah,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
35.79813,43.294178,1,23,9,2015,42270,Qayyarah,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
35.79813,43.294178,1,23,9,2015,42270,Qayyarah,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
35.79813,43.294178,1,23,9,2015,42270,Qayyarah,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
15.325443,44.211895,16,24,9,2015,42271,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Bombing/Explosion
15.325443,44.211895,16,24,9,2015,42271,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Bombing/Explosion
13.586484,44.024105,5,24,9,2015,42271,Taizz,Middle East & North Africa,Taizz,Yemen,Bombing/Explosion
28.104333,43.015529,2,24,9,2015,42271,Al-Shamli,Middle East & North Africa,Hail,Saudi Arabia,Armed Assault
28.104333,43.015529,1,24,9,2015,42271,Al-Shamli,Middle East & North Africa,Hail,Saudi Arabia,Armed Assault
33.303566,44.371773,2,24,9,2015,42271,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.388054,43.5317,9,24,9,2015,42271,Khalidiyah,Middle East & North Africa,Al Anbar,Iraq,Unknown
35.492595,43.240118,4,24,9,2015,42271,Shirqat district,Middle East & North Africa,Saladin,Iraq,Unknown
33.100529,44.584492,1,24,9,2015,42271,Madain,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
37.518231,42.456174,2,24,9,2015,42271,Unknown,Middle East & North Africa,Sirnak,Turkey,Armed Assault
27.51141,41.720824,1,24,9,2015,42271,Unknown,Middle East & North Africa,Hail,Saudi Arabia,Hostage Taking (Kidnapping)
48.046528,38.606785,1,24,9,2015,42271,Torez,Eastern Europe,Donetsk,Ukraine,Bombing/Explosion
34.621576,43.676183,1,25,9,2015,42272,Tikrit district,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.31065,44.038208,2,25,9,2015,42272,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
35.499439,43.234894,2,25,9,2015,42272,Shirqat,Middle East & North Africa,Saladin,Iraq,Unknown
16.800006,43.149996,2,25,9,2015,42272,Al-Harath,Middle East & North Africa,Jazan,Saudi Arabia,Armed Assault
31.126646,33.800865,2,26,9,2015,42273,Arish,Middle East & North Africa,North Sinai,Egypt,Bombing/Explosion
39.087083,39.384866,1,26,9,2015,42273,Demirkapi,Middle East & North Africa,Tunceli,Turkey,Unknown
37.654147,43.138712,3,26,9,2015,42273,Beytussebap district,Middle East & North Africa,Sirnak,Turkey,Armed Assault
37.654147,43.138712,3,26,9,2015,42273,Beytussebap district,Middle East & North Africa,Sirnak,Turkey,Armed Assault
33.669689,44.381317,1,26,9,2015,42273,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.195556,43.906667,1,26,9,2015,42273,Amiriyat al-Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
37.850224,40.669994,1,27,9,2015,42274,Bismil district,Middle East & North Africa,Diyarbakir,Turkey,Bombing/Explosion
34.432587,41.229725,1,27,9,2015,42274,Al-Obeidi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.375759,44.702866,2,27,9,2015,42274,Nahrawan,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.375365,43.891302,15,27,9,2015,42274,Harariyat,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,1,28,9,2015,42275,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
36.991419,35.330829,2,28,9,2015,42275,Adana,Middle East & North Africa,Adana,Turkey,Armed Assault
33.303566,44.371773,2,28,9,2015,42275,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,28,9,2015,42275,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,4,28,9,2015,42275,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.834415,43.515133,1,28,9,2015,42275,Hajjaj,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.433795,43.963635,8,28,9,2015,42275,Karma,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
29.829254,31.253721,1,28,9,2015,42275,Badrashin,Middle East & North Africa,Giza,Egypt,Armed Assault
38.194714,41.48877,2,29,9,2015,42276,Kozluk district,Middle East & North Africa,Batman,Turkey,Bombing/Explosion
33.303566,44.371773,1,29,9,2015,42276,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.540672,44.251266,1,29,9,2015,42276,Taji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.057991,44.354839,2,29,9,2015,42276,Mahmudiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.669689,44.381317,8,29,9,2015,42276,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,1,29,9,2015,42276,Baghdad,Middle East & North Africa,Baghdad,Iraq,Armed Assault
34.481341,43.743567,7,29,9,2015,42276,Owainat,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.931046,43.491145,2,29,9,2015,42276,Baiji district,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.388054,43.5317,5,29,9,2015,42276,Khalidiyah,Middle East & North Africa,Al Anbar,Iraq,Unknown
33.100529,44.584492,2,30,9,2015,42277,Madain,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.303566,44.371773,2,30,9,2015,42277,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,30,9,2015,42277,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,30,9,2015,42277,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.420948,43.295662,17,30,9,2015,42277,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.349159,43.784199,3,30,9,2015,42277,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.349159,43.784199,2,30,9,2015,42277,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.388054,43.5317,1,30,9,2015,42277,Khalidiyah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.07835,44.254719,1,1,10,2015,42278,Yusufiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,2,1,10,2015,42278,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.057991,44.354839,1,1,10,2015,42278,Mahmudiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,1,1,10,2015,42278,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
38.142658,41.012292,2,1,10,2015,42278,Silvan district,Middle East & North Africa,Diyarbakir,Turkey,Armed Assault
32.175531,35.336322,2,1,10,2015,42278,Beit Burik,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
37.662446,43.10823,1,1,10,2015,42278,Beytussebap district,Middle East & North Africa,Sirnak,Turkey,Bombing/Explosion
37.418748,42.491834,2,1,10,2015,42278,Unknown,Middle East & North Africa,Sirnak,Turkey,Bombing/Explosion
37.070021,41.213948,2,1,10,2015,42278,Nusaybin district,Middle East & North Africa,Mardin,Turkey,Armed Assault
30.63179,18.351568,1,1,10,2015,42278,Sidra,Middle East & North Africa,Sirte,Libya,Armed Assault
30.63179,18.351568,4,1,10,2015,42278,Sidra,Middle East & North Africa,Sirte,Libya,Bombing/Explosion
30.207582,31.467149,1,1,10,2015,42278,Obour,Middle East & North Africa,Qalyubia,Egypt,Assassination
33.303566,44.371773,12,3,10,2015,42280,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.31065,44.038208,2,2,10,2015,42279,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,1,2,10,2015,42279,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
32.069286,20.151144,2,2,10,2015,42279,Benghazi,Middle East & North Africa,Benghazi,Libya,Assassination
35.326122,43.780811,1,3,10,2015,42280,Hawijah,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
33.303566,44.371773,2,3,10,2015,42280,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,3,10,2015,42280,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
31.126646,33.800865,2,3,10,2015,42280,Arish,Middle East & North Africa,North Sinai,Egypt,Armed Assault
33.303566,44.371773,8,3,10,2015,42280,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
31.784838,35.224613,3,3,10,2015,42280,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
38.652313,42.420203,1,3,10,2015,42280,Unknown,Middle East & North Africa,Bitlis,Turkey,Bombing/Explosion
13.160563,43.73093,8,3,10,2015,42280,Waziiyah district,Middle East & North Africa,Taizz,Yemen,Bombing/Explosion
33.669689,44.381317,1,4,10,2015,42281,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,2,4,10,2015,42281,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,4,10,2015,42281,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.375759,44.702866,1,4,10,2015,42281,Nahrawan,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.07835,44.254719,1,4,10,2015,42281,Yusufiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,1,4,10,2015,42281,Baghdad,Middle East & North Africa,Baghdad,Iraq,Armed Assault
36.354145,43.14357,2,4,10,2015,42281,Mosul,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
35.465576,44.380392,4,4,10,2015,42281,Kubaybah,Middle East & North Africa,Kirkuk,Iraq,Armed Assault
33.683266,43.473259,70,4,10,2015,42281,Tharthar,Middle East & North Africa,Al Anbar,Iraq,Hostage Taking (Kidnapping)
37.30012,44.571408,3,4,10,2015,42281,Semdinli district,Middle East & North Africa,Hakkari,Turkey,Armed Assault
37.30012,44.571408,3,4,10,2015,42281,Semdinli district,Middle East & North Africa,Hakkari,Turkey,Armed Assault
37.30012,44.571408,2,4,10,2015,42281,Semdinli district,Middle East & North Africa,Hakkari,Turkey,Armed Assault
31.784838,35.224613,1,4,10,2015,42281,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
32.069286,20.151144,3,4,10,2015,42281,Benghazi,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
32.069286,20.151144,1,4,10,2015,42281,Benghazi,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
30.757133,20.237541,1,4,10,2015,42281,Ajdabiya,Middle East & North Africa,Wahat,Libya,Armed Assault
32.069286,20.151144,1,4,10,2015,42281,Benghazi,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
33.515244,36.292084,7,4,10,2015,42281,Damascus,Middle East & North Africa,Damascus,Syria,Assassination
30.376924,47.714458,10,5,10,2015,42282,Al-Zubair district,Middle East & North Africa,Basra,Iraq,Bombing/Explosion
33.848618,44.522125,41,5,10,2015,42282,Khalis,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.548306,44.415733,14,5,10,2015,42282,Husseiniyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,10,2015,42282,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.07835,44.254719,1,5,10,2015,42282,Yusufiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,10,2015,42282,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
37.025603,36.630728,1,5,10,2015,42282,Islahiye district,Middle East & North Africa,Gaziantep,Turkey,Armed Assault
37.910706,40.225989,1,5,10,2015,42282,Baglar district,Middle East & North Africa,Diyarbakir,Turkey,Bombing/Explosion
37.935377,40.185566,1,5,10,2015,42282,Kayapinar district,Middle East & North Africa,Diyarbakir,Turkey,Bombing/Explosion
31.02314,31.646348,1,5,10,2015,42282,Bani Ebeid,Middle East & North Africa,Dakahlia,Egypt,Armed Assault
33.303566,44.371773,3,6,10,2015,42283,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.621521,43.668377,1,6,10,2015,42283,Tikrit,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,2,6,10,2015,42283,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
12.825647,44.846416,6,6,10,2015,42283,Aden,Middle East & North Africa,Adan,Yemen,Bombing/Explosion
12.825647,44.846416,6,6,10,2015,42283,Aden,Middle East & North Africa,Adan,Yemen,Bombing/Explosion
12.825647,44.846416,6,6,10,2015,42283,Aden,Middle East & North Africa,Adan,Yemen,Bombing/Explosion
15.325443,44.211895,6,6,10,2015,42283,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Bombing/Explosion
37.30012,44.571408,10,6,10,2015,42283,Semdinli district,Middle East & North Africa,Hakkari,Turkey,Unknown
36.186786,37.582915,1,6,10,2015,42283,Kuwayris,Middle East & North Africa,Aleppo,Syria,Bombing/Explosion
13.413117,43.637531,3,6,10,2015,42283,Unknown,Middle East & North Africa,Taizz,Yemen,Unknown
33.126019,44.685215,1,7,10,2015,42284,Wihdah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.303566,44.371773,1,7,10,2015,42284,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.185299,44.26778,2,7,10,2015,42284,Radhwaniyah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,1,7,10,2015,42284,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
31.605568,34.77177,1,7,10,2015,42284,Kiryat Gat,Middle East & North Africa,Southern,Israel,Armed Assault
30.582209,15.407966,1,7,10,2015,42284,Abu Najim,Middle East & North Africa,Sirte,Libya,Armed Assault
33.303566,44.371773,2,8,10,2015,42285,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.548306,44.415733,2,8,10,2015,42285,Husseiniyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
35.45211,44.375465,2,8,10,2015,42285,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Assassination
32.08297,34.811886,1,8,10,2015,42285,Tel Aviv,Middle East & North Africa,Tel Aviv,Israel,Armed Assault
38.152095,41.202793,1,8,10,2015,42285,Silvan district,Middle East & North Africa,Diyarbakir,Turkey,Unknown
38.142658,41.012292,1,8,10,2015,42285,Silvan,Middle East & North Africa,Diyarbakir,Turkey,Bombing/Explosion
36.278435,37.085297,21,8,10,2015,42285,Haritan,Middle East & North Africa,Aleppo,Syria,Bombing/Explosion
12.825647,44.846416,1,8,10,2015,42285,Aden,Middle East & North Africa,Adan,Yemen,Assassination
12.825647,44.846416,1,8,10,2015,42285,Aden,Middle East & North Africa,Adan,Yemen,Assassination
32.867867,13.189067,1,8,10,2015,42285,Tripoli,Middle East & North Africa,Tripoli,Libya,Hostage Taking (Kidnapping)
33.303566,44.371773,1,9,10,2015,42286,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,9,10,2015,42286,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.100529,44.584492,2,9,10,2015,42286,Madain,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.775055,44.580349,3,8,10,2015,42285,Katun,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.74324,44.623825,3,8,10,2015,42285,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.74324,44.623825,3,8,10,2015,42285,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.77631,44.555672,3,8,10,2015,42285,Hadid,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.74324,44.623825,3,8,10,2015,42285,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
34.363503,41.115997,19,9,10,2015,42286,Qaim,Middle East & North Africa,Al Anbar,Iraq,Hostage Taking (Kidnapping)
38.233626,40.357421,1,9,10,2015,42286,Buyukakoren,Middle East & North Africa,Diyarbakir,Turkey,Armed Assault
31.529326,35.115625,1,9,10,2015,42286,Kiryat Arba,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
31.784838,35.224613,1,9,10,2015,42286,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
,,1,9,10,2015,42286,Bourj el-Barajneh,Middle East & North Africa,Unknown,Algeria,Unknown
39.930771,32.76754,105,10,10,2015,42287,Ankara,Middle East & North Africa,Ankara,Turkey,Bombing/Explosion
33.303566,44.371773,2,10,10,2015,42287,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.163559,43.863106,3,10,10,2015,42287,Amiriyat al-Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
34.899761,43.490101,1,10,10,2015,42287,Baiji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.548306,44.415733,2,10,10,2015,42287,Husseiniyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.303566,44.371773,2,10,10,2015,42287,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
37.91033,40.240219,1,10,10,2015,42287,Sur district,Middle East & North Africa,Diyarbakir,Turkey,Bombing/Explosion
47.981647,37.762325,1,10,10,2015,42287,Donetsk,Eastern Europe,Donetsk,Ukraine,Armed Assault
33.303566,44.371773,3,10,10,2015,42287,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,10,10,2015,42287,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
31.784838,35.224613,1,10,10,2015,42287,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
33.303566,44.371773,1,11,10,2015,42288,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,11,10,2015,42288,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.057991,44.354839,2,11,10,2015,42288,Mahmudiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,2,11,10,2015,42288,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.567009,45.385494,2,11,10,2015,42288,Sulaymaniyah,Middle East & North Africa,Sulaymaniyah,Iraq,Unknown
35.31825,8.852222,1,11,10,2015,42288,Unknown,Middle East & North Africa,Kasserine,Tunisia,Hostage Taking (Kidnapping)
31.784838,35.224613,1,10,10,2015,42287,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
33.057991,44.354839,3,12,10,2015,42289,Mahmudiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.5009,44.216648,1,12,10,2015,42289,Hamamiyat,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.31065,44.038208,1,12,10,2015,42289,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
34.023571,44.031361,2,12,10,2015,42289,Ishaqi,Middle East & North Africa,Saladin,Iraq,Armed Assault
34.92485,43.491413,4,12,10,2015,42289,Baiji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
37.418748,42.491834,1,12,10,2015,42289,Unknown,Middle East & North Africa,Sirnak,Turkey,Armed Assault
32.069286,20.151144,1,12,10,2015,42289,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.303566,44.371773,1,12,10,2015,42289,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.420948,43.295662,10,12,10,2015,42289,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,1,12,10,2015,42289,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
31.784838,35.224613,1,12,10,2015,42289,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
31.784838,35.224613,1,12,10,2015,42289,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
31.771599,35.2034,1,12,10,2015,42289,Jerusalem,Middle East & North Africa,Jerusalem,Israel,Armed Assault
33.303566,44.371773,1,13,10,2015,42290,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,13,10,2015,42290,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,13,10,2015,42290,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.057114,44.218292,2,13,10,2015,42290,Dhuluiya,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,1,13,10,2015,42290,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,13,10,2015,42290,Baghdad,Middle East & North Africa,Baghdad,Iraq,Armed Assault
36.354145,43.14357,25,13,10,2015,42290,Mosul,Middle East & North Africa,Nineveh,Iraq,Hostage Taking (Kidnapping)
34.023571,44.031361,2,13,10,2015,42290,Ishaqi,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
32.094952,20.268871,1,13,10,2015,42290,Benina,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
31.784838,35.224613,4,13,10,2015,42290,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
31.771599,35.2034,1,13,10,2015,42290,Jerusalem,Middle East & North Africa,Jerusalem,Israel,Armed Assault
33.420948,43.295662,3,13,10,2015,42290,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,2,14,10,2015,42291,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,14,10,2015,42291,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.669689,44.381317,1,14,10,2015,42291,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
31.126646,33.800865,2,14,10,2015,42291,Arish,Middle East & North Africa,North Sinai,Egypt,Bombing/Explosion
48.143208,37.753361,1,13,10,2015,42290,Avdiivka,Eastern Europe,Donetsk,Ukraine,Bombing/Explosion
31.771599,35.2034,1,14,10,2015,42291,Jerusalem,Middle East & North Africa,Jerusalem,Israel,Armed Assault
31.784838,35.224613,1,14,10,2015,42291,Jerusalem,Middle East & North Africa,West Bank,West Bank and Gaza Strip,Armed Assault
38.500718,43.375591,2,14,10,2015,42291,Ipekyolu district,Middle East & North Africa,Van,Turkey,Armed Assault
32.069286,20.151144,1,15,10,2015,42292,Benghazi,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
33.07835,44.254719,1,15,10,2015,42292,Yusufiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.100529,44.584492,2,15,10,2015,42292,Madain,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
35.015777,43.500912,3,15,10,2015,42292,Baiji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.057991,44.354839,1,15,10,2015,42292,Mahmudiyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.540672,44.251266,2,15,10,2015,42292,Taji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
48.660713,39.470314,2,15,10,2015,42292,Stanytsia Luhanska,Eastern Europe,Luhansk,Ukraine,Bombing/Explosion
34.526913,43.708546,3,15,10,2015,42292,Awjah,Middle East & North Africa,Saladin,Iraq,Unknown
33.419822,43.298471,12,15,10,2015,42292,Ramadi district,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
35.333061,40.138737,5,15,10,2015,42292,Deir ez-Zor,Middle East & North Africa,Deir ez-Zor,Syria,Assassination
31.197586,16.586681,1,14,10,2015,42291,Sirte,Middle East & North Africa,Sirte,Libya,Hostage Taking (Kidnapping)
32.069286,20.151144,2,16,10,2015,42293,Benghazi,Middle East & North Africa,Benghazi,Libya,Unknown
